;text;label
4519;national lampoon's van wilder could be the worst thing to come out of national lampoon since class reunion;0
4520;has its charming quirks and its dull spots .;0
4521;what we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance .;0
4522;the humor is forced and heavy-handed , and occasionally simply unpleasant .;0
4523;what can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?;0
4524;the rest of the plot is impossible to explain without blowing whatever tension there is , although it's more comedy than suspense de palma creates .;0
4525;only two-fifths of a satisfying movie experience .;0
4526;"to call the other side of heaven "" appalling "" would be to underestimate just how dangerous entertainments like it can be .";0
4527;`hey arnold ! ' has some visual wit . . . but little imagination elsewhere .;0
4528;this ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it .;0
4529;it's splash without the jokes .;0
4530;detox is ultimately a pointless endeavor .;0
4531;"the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies' underwear .";0
4532;there's no denying the elaborateness of the artist's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity .;0
4533;if high crimes were any more generic it would have a universal product code instead of a title .;0
4534;the acting is stiff , the story lacks all trace of wit , the sets look like they were borrowed from gilligan's island -- and the cgi scooby might well be the worst special-effects creation of the year .;0
4535;the whole thing plays out with the drowsy heaviness of synchronized swimmer wearing a wool wetsuit .;0
4536;charming , if overly complicated . . .;0
4537;it's a stale , overused cocktail using the same olives since 1962 as garnish . not only is entry number twenty the worst of the brosnan bunch , it's one of the worst of the entire franchise .;0
4538;had the film boasted a clearer , more memorable , the creepiness would have gotten under the skin .;0
4539;splashes its drama all over the screen , subjecting its audience and characters to action that feels not only manufactured , but also so false you can see the filmmakers' puppet strings .;0
4540;the thought of watching this film with an audience full of teenagers fixating on its body humour and reinforcement of stereotypes ( of which they'll get plenty ) fills me with revulsion .;0
4541;the piano teacher , like its title character , is repellantly out of control .;0
4542;the hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone .;0
4543;a predictable , manipulative stinker . the story passes time until it's time for an absurd finale of twisted metal , fireballs and revenge .;0
4544;it's neither as sappy as big daddy nor as anarchic as happy gilmore or the waterboy , but it has its moments .;0
4545;an unpredictable blend of gal-pal smart talk , romantic comedy and dark tragedy that bites off considerably more than writer/director john mckay can swallow .;0
4546;rainy days and movies about the disintegration of families always get me down .;0
4547;[green is] the comedy equivalent of saddam hussein , and i'm just about ready to go to the u . n . and ask permission for a preemptive strike .;0
4548;boy oh boy , it's a howler .;0
4549;unintelligible , poorly acted , brain-slappingly bad , harvard man is ludicrous enough that it could become a cult classic .;0
4550;with its paint fights , motorized scooter chases and dewy-eyed sentiment , it's a pretty listless collection of kid-movie clichés .;0
4551;you leave feeling like you've endured a long workout without your pulse ever racing .;0
4552;. . . hudlin is stuck trying to light a fire with soggy leaves .;0
4553;a film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy .;0
4554;not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired .;0
4555;one of the more irritating cartoons you will see this , or any , year .;0
4556;enough similarities to gymkata and howie long's firestorm that my fingernails instinctively crawled towards my long-suffering eyeballs .;0
4557;because of an unnecessary and clumsy last scene , 'swimfan' left me with a very bad feeling .;0
4558;falls short in explaining the music and its roots .;0
4559;might have been better off as a documentary , with less of mr . eyre's uninspired dramatics and more of his sense of observation and outrage .;0
4560;with tiny little jokes and nary an original idea , this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool .;0
4561;i thought my own watch had stopped keeping time as i slogged my way through clockstoppers .;0
4562;a trashy , exploitative , thoroughly unpleasant experience .;0
4563;the idea of 49-year-old roberto benigni playing the wooden boy pinocchio is scary enough . the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque .;0
4564;feels like a cold old man going through the motions .;0
4565;[janey] forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies .;0
4566;no matter how you slice it , mark wahlberg and thandie newton are not hepburn and grant , two cinematic icons with chemistry galore .;0
4567;an unintentional parody of every teen movie made in the last five years .;0
4568;van wilder doesn't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like tomcats , freddy got fingered , and slackers .;0
4569;when you resurrect a dead man , hard copy should come a-knocking , no ?;0
4570;why , you may ask , why should you buy the movie milk when the tv cow is free ? there's no good answer to that one .;0
4571;mendes still doesn't quite know how to fill a frame . like the hanks character , he's a slow study : the action is stilted and the tabloid energy embalmed .;0
4572;a surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .;0
4573;although bright , well-acted and thought-provoking , tuck everlasting suffers from a laconic pace and a lack of traditional action .;0
4574;drowning's too good for this sucker .;0
4575;a great idea becomes a not-great movie .;0
4576;in the end , the film feels homogenized and a bit contrived , as if we're looking back at a tattered and ugly past with rose-tinted glasses .;0
4577;"the narrator and the other characters try to convince us that acting transfigures esther , but she's never seen speaking on stage ; one feels cheated , and esther seems to remain an unchanged dullard .";0
4578;its lack of quality earns it a place alongside those other two recent dumas botch-jobs , the man in the iron mask and the musketeer .;0
4579;without a fresh infusion of creativity , 4ever is neither a promise nor a threat so much as wishful thinking .;0
4580;not the great american comedy , but if you liked the previous movies in the series , you'll have a good time with this one too .;0
4581;the film's maudlin focus on the young woman's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .;0
4582;a sentimental hybrid that could benefit from the spice of specificity .;0
4583;the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .;0
4584;chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama .;0
4585;woefully pretentious .;0
4586;the isolated moments of creative insanity finally are lost in the thin soup of canned humor .;0
4587;the superior plotline isn't quite enough to drag along the dead ( water ) weight of the other .;0
4588;completely creatively stillborn and executed in a manner that i'm not sure could be a single iota worse . . . a soulless hunk of exploitative garbage .;0
4589;the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film .;0
4590;more whiny downer than corruscating commentary .;0
4591;if swimfan does catch on , it may be because teens are looking for something to make them laugh .;0
4592;no amount of nostalgia for carvey's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey's considerable talents are wasted in it .;0
